@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 4\nSize of the tree: 7\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data

R_data_frame,1,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,101,168,0,37.546468,62.453532,0,0,0.299442,0.387049,100,100,578.858862,578.858862,0,2.151892,2.151892,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.375465,0.375465,0.624535,0.624535,?,0.375465,?,?,0.5,0.250978,?,0.375465,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,2,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299098,0.386549,100,100,577.176814,577.176814,0,2.145639,2.145639,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.252912,?,0.379182,0.001,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,2,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299098,0.386549,100,100,577.176814,577.176814,0,2.145639,2.145639,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.252912,?,0.379182,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,2,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299098,0.386549,100,100,577.176814,577.176814,0,2.145639,2.145639,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.252912,?,0.379182,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,2,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299098,0.386549,100,100,577.176814,577.176814,0,2.145639,2.145639,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.252912,?,0.379182,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,2,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,101,168,0,37.546468,62.453532,0,0,0.299442,0.387049,100,100,578.858862,578.858862,0,2.151892,2.151892,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.375465,0.375465,0.624535,0.624535,?,0.375465,?,?,0.5,0.250978,?,0.375465,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,2,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,101,168,0,37.546468,62.453532,0,0,0.299442,0.387049,100,100,578.858862,578.858862,0,2.151892,2.151892,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.375465,0.375465,0.624535,0.624535,?,0.375465,?,?,0.5,0.250978,?,0.375465,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,2,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,101,168,0,37.546468,62.453532,0,0,0.299607,0.387288,100,100,579.847994,579.847994,0,2.155569,2.155569,0,0,0,0,0,0,0,0,1,234,1,35,?,0,?,?,0.5,0.130112,0.375465,0.375465,0.624535,0.624535,?,0.375465,?,?,0.5,0.250066,?,0.375465,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,2,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299275,0.386806,100,100,578.270355,578.270355,0,2.149704,2.149704,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.251917,?,0.379182,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,2,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299275,0.386806,100,100,578.270355,578.270355,0,2.149704,2.149704,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.251917,?,0.379182,0,0.001,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,2,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299275,0.386806,100,100,578.270355,578.270355,0,2.149704,2.149704,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.251917,?,0.379182,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,3,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299098,0.386549,100,100,577.176814,577.176814,0,2.145639,2.145639,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.252912,?,0.379182,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,3,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299098,0.386549,100,100,577.176814,577.176814,0,2.145639,2.145639,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.252912,?,0.379182,0.001,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,3,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299098,0.386549,100,100,577.176814,577.176814,0,2.145639,2.145639,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.252912,?,0.379182,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,3,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,101,168,0,37.546468,62.453532,0,0,0.299442,0.387049,100,100,578.858862,578.858862,0,2.151892,2.151892,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.375465,0.375465,0.624535,0.624535,?,0.375465,?,?,0.5,0.250978,?,0.375465,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,3,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,101,168,0,37.546468,62.453532,0,0,0.299442,0.387049,100,100,578.858862,578.858862,0,2.151892,2.151892,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.375465,0.375465,0.624535,0.624535,?,0.375465,?,?,0.5,0.250978,?,0.375465,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,3,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,101,168,0,37.546468,62.453532,0,0,0.299442,0.387049,100,100,578.858862,578.858862,0,2.151892,2.151892,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.375465,0.375465,0.624535,0.624535,?,0.375465,?,?,0.5,0.250978,?,0.375465,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,3,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299275,0.386806,100,100,578.270355,578.270355,0,2.149704,2.149704,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.251917,?,0.379182,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,3,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299275,0.386806,100,100,578.270355,578.270355,0,2.149704,2.149704,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.251917,?,0.379182,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,3,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299275,0.386806,100,100,578.270355,578.270355,0,2.149704,2.149704,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.251917,?,0.379182,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,3,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299263,0.386789,100,100,578.165946,578.165946,0,2.149316,2.149316,0,0,0,0,0,0,0,0,1,234,1,35,?,0,?,?,0.5,0.130112,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.252,?,0.379182,0,0.001,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,4,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299275,0.386806,100,100,578.270355,578.270355,0,2.149704,2.149704,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.251917,?,0.379182,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,4,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299275,0.386806,100,100,578.270355,578.270355,0,2.149704,2.149704,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.251917,?,0.379182,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,4,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299275,0.386806,100,100,578.270355,578.270355,0,2.149704,2.149704,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.251917,?,0.379182,0.001,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,4,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,101,168,0,37.546468,62.453532,0,0,0.299442,0.387049,100,100,578.858862,578.858862,0,2.151892,2.151892,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.375465,0.375465,0.624535,0.624535,?,0.375465,?,?,0.5,0.250978,?,0.375465,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,4,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,101,168,0,37.546468,62.453532,0,0,0.299442,0.387049,100,100,578.858862,578.858862,0,2.151892,2.151892,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.375465,0.375465,0.624535,0.624535,?,0.375465,?,?,0.5,0.250978,?,0.375465,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,4,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,101,168,0,37.546468,62.453532,0,0,0.299442,0.387049,100,100,578.858862,578.858862,0,2.151892,2.151892,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.375465,0.375465,0.624535,0.624535,?,0.375465,?,?,0.5,0.250978,?,0.375465,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,4,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299098,0.386549,100,100,577.176814,577.176814,0,2.145639,2.145639,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.252912,?,0.379182,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,4,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299098,0.386549,100,100,577.176814,577.176814,0,2.145639,2.145639,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.252912,?,0.379182,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,4,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299098,0.386549,100,100,577.176814,577.176814,0,2.145639,2.145639,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.252912,?,0.379182,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,4,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299263,0.386789,100,100,578.165946,578.165946,0,2.149316,2.149316,0,0,0,0,0,0,0,0,1,234,1,35,?,0,?,?,0.5,0.130112,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.252,?,0.379182,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,5,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,101,168,0,37.546468,62.453532,0,0,0.299442,0.387049,100,100,578.858862,578.858862,0,2.151892,2.151892,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.375465,0.375465,0.624535,0.624535,?,0.375465,?,?,0.5,0.250978,?,0.375465,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,5,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,101,168,0,37.546468,62.453532,0,0,0.299442,0.387049,100,100,578.858862,578.858862,0,2.151892,2.151892,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.375465,0.375465,0.624535,0.624535,?,0.375465,?,?,0.5,0.250978,?,0.375465,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,5,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,101,168,0,37.546468,62.453532,0,0,0.29943,0.387032,100,100,578.754453,578.754453,0,2.151504,2.151504,0,0,0,0,0,0,0,0,1,234,1,35,?,0,?,?,0.5,0.130112,0.375465,0.375465,0.624535,0.624535,?,0.375465,?,?,0.5,0.251061,?,0.375465,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,5,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299098,0.386549,100,100,577.176814,577.176814,0,2.145639,2.145639,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.252912,?,0.379182,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,5,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299098,0.386549,100,100,577.176814,577.176814,0,2.145639,2.145639,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.252912,?,0.379182,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,5,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299098,0.386549,100,100,577.176814,577.176814,0,2.145639,2.145639,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.252912,?,0.379182,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,5,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299275,0.386806,100,100,578.270355,578.270355,0,2.149704,2.149704,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.251917,?,0.379182,0.001,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,5,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299275,0.386806,100,100,578.270355,578.270355,0,2.149704,2.149704,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.251917,?,0.379182,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,5,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299275,0.386806,100,100,578.270355,578.270355,0,2.149704,2.149704,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.251917,?,0.379182,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,5,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299275,0.386806,100,100,578.270355,578.270355,0,2.149704,2.149704,0,0,0,0,0,0,0,0,1,235,1,34,?,0,?,?,0.5,0.126394,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.251917,?,0.379182,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
R_data_frame,6,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20211023.1738,2421,269,102,167,0,37.918216,62.081784,0,0,0.299263,0.386789,100,100,578.165946,578.165946,0,2.149316,2.149316,0,0,0,0,0,0,0,0,1,234,1,35,?,0,?,?,0.5,0.130112,0.379182,0.379182,0.620818,0.620818,?,0.379182,?,?,0.5,0.252,?,0.379182,0,0,0,0,0,0,966,207196,24276,100,100,?,?,?,?,?,?,?
